geneid,exp
GRMZM2G166671,0.881413847117296
GRMZM2G397836,12.261436083499
GRMZM2G319573,4.51968508349901
GRMZM5G892094,0.357408489860835
GRMZM2G173700,6.47544371769384
GRMZM2G019356,4.90300745328032
GRMZM2G448710,0.620345787673956
GRMZM2G018062,2.45004852683897
GRMZM2G009653,6.95428089463221
joint_Locus_49186andLocus_49186,1.06513831411531
GRMZM2G178435,0.0167569199403579
GRMZM2G053742,0.939298294234592
joint_Locus_86333andLocus_86333,1.6589732304175
joint_Locus_4539andLocus_4539,2.03833895228628
GRMZM2G164283,0.463976071371769
GRMZM2G044343,8.1033892445328
GRMZM2G447691,23.9875529821074
GRMZM2G039592,12.0870076739563
joint_Locus_66715andLocus_66715,0.134847377335984
joint_Locus_69804andLocus_69804,0.26384713359841
joint_Locus_34545andLocus_34545,0.303829705765408
GRMZM2G416733,0.00106522127236581
GRMZM2G176662,18.1185530019881
GRMZM2G390009,0
joint_Locus_53127andLocus_53127,0.386168138369781
AC187843.3_FG001,6.83540755467197e-05
GRMZM2G003909,4.55287474214712
GRMZM2G109326,26.4977635984095
GRMZM2G013524,0.371304991956262
GRMZM2G048928,7.6950734194831
GRMZM2G052277,1.1097690139165
GRMZM2G363460,26.4661135188867
GRMZM2G067080,10.1752240357853
joint_Locus_1565andLocus_1565,3.79792687673956
GRMZM2G060116,0.0234628057654076
joint_Locus_53773andLocus_53773,0.298763272564612
joint_Locus_33563andLocus_33563,0.59058212027833
GRMZM2G046267,0.101371227693837
GRMZM5G862565,3.45867941769384
GRMZM5G880720,0.0157376928429423
GRMZM2G341698,0.0302202238568588
GRMZM5G800286,1.04063606640159
GRMZM2G409934,1.68877126878728
joint_Locus_13001andLocus_13001,0.154777538568588
joint_Locus_27640andLocus_27640,1.68389557355865
joint_Locus_13156andLocus_13156,5.89745881312127
GRMZM2G045236,6.29795988071571
GRMZM5G802725,0.00190276143141153
GRMZM2G477073,0
GRMZM2G061704,0.145398469383698
GRMZM2G173923,5.86334640755467
GRMZM2G396049,0
joint_Locus_48700andLocus_48700,1.54192375347913
GRMZM2G037823,3.21844288270378
GRMZM2G401026,54.7419459642147
GRMZM2G471039,0.0135430095427435
joint_Locus_88143andLocus_88143,0.743062377693837
GRMZM2G403562,5.47295880715706
joint_Locus_9377andLocus_9377,1.3921471100994
GRMZM2G037639,0.044697634194831
joint_Locus_32695andLocus_32695,0.809618239363817
GRMZM2G064938,0.00674351471172962
GRMZM2G155849,11.9303816898608
GRMZM2G085827,5.20622421471173
GRMZM2G050647,13.6681205964215
GRMZM2G043887,4.06565647514911
GRMZM2G152051,0.259219091848907
GRMZM2G328060,6.20694662027833
GRMZM5G894619,4.02376867992048
GRMZM2G095628,0.010897926640159
GRMZM2G331720,10.872696017495
GRMZM2G165836,0.223703171570577
GRMZM2G173280,0.185392710337972
GRMZM2G366411,0.89474547554672
GRMZM2G019859,0.0132619514314115
GRMZM5G856071,0.297393988866799
GRMZM2G044884,0.0777255248906561
GRMZM2G126261,38.4345975149105
GRMZM2G341762,0.0175304960238569
AC233880.1_FG005,0.0307772546719682
joint_Locus_79691andLocus_79691,0.233220963817097
GRMZM2G178955,2.91410352087475
GRMZM2G120110,1.62734433200795
GRMZM2G047628,0
AC217401.3_FG002,26.1468144333996
joint_Locus_111649andLocus_111649,0.015355062306163
GRMZM2G095643,2.04852032461233
GRMZM2G469175,1.18201805924453
GRMZM2G448883,10.4765699602386
joint_Locus_8650andLocus_8650,8.30473192842942
GRMZM5G896568,9.5137030417495
AC203754.4_FG007,0.0855446252485089
GRMZM5G862602,0.000136865606361829
GRMZM2G038032,125.399848508946
GRMZM2G104456,33.6574715705765
GRMZM2G471051,1.94422592326044
GRMZM2G472052,7.1305030417495
joint_Locus_65246andLocus_65246,0.510345426242545
joint_Locus_140339andLocus_140339,0.180880775944334
GRMZM2G159369,59.707332
GRMZM5G816423,0.205822195228628
GRMZM2G176063,2.31242083300199
GRMZM2G127050,7.01233572564612
GRMZM2G091176,0.132251427435388
joint_Locus_524andLocus_524,7.67246520874751e-05
GRMZM2G099337,5.11043401590457
GRMZM2G000271,0.25739940695825
GRMZM2G478568,42.8878254075547
GRMZM2G078118,26.0760096222664
GRMZM2G037627,3.91283789264414
GRMZM5G869403,14.0780582902584
GRMZM2G006445,0
GRMZM2G056513,6.74666353081511
GRMZM2G172099,0.244030400994036
GRMZM2G456853,0.000160888667992048
GRMZM2G310155,1.53309698210736
GRMZM2G028438,1.50314472485089
GRMZM2G702612,0
AC177908.3_FG002,12.0328281510934
GRMZM2G097802,9.98439083499006
GRMZM2G132958,2.30452429821074
GRMZM2G702747,0
GRMZM2G016744,0.549475800198807
GRMZM2G089421,117.289783101392
GRMZM2G180699,10.2696585248509
GRMZM2G125196,1.34185317852883
GRMZM2G116704,1.25928925049702
GRMZM2G169782,2.85231239761431
GRMZM2G317262,5.86899049304175
GRMZM2G700349,0.00259088946322068
GRMZM2G135904,16.2865913916501
GRMZM2G055450,10.9887193240557
joint_Locus_24970andLocus_24970,0.751981409542744
GRMZM2G177244,0.0498709438767396
joint_Locus_91781andLocus_91781,0.125582381709742
GRMZM2G334105,0.0511303009940358
GRMZM2G091819,0.000164503578528827
GRMZM2G090715,8.1967541749503
GRMZM2G319357,9.6588226640159
joint_Locus_27518andLocus_27518,0.769375784493042
GRMZM2G057602,1.98061534194831
GRMZM2G439784,0.263362145924453
GRMZM2G147869,6.12338041351889
GRMZM2G088242,1.77297930815109
GRMZM2G033388,0.00598043737574553
GRMZM2G148180,6.41159906560636
GRMZM2G174449,1.18839540357853
GRMZM2G405133,0.0818166495029821
GRMZM2G377373,0.00570360755467197
GRMZM2G089017,0.0579464777335984
GRMZM2G041613,7.18378512922465
joint_Locus_18119andLocus_18119,2.99367630616302
GRMZM2G064371,11.393203695825
GRMZM2G164912,3.72639849105368
GRMZM2G179259,0.000338409542743539
GRMZM2G026258,0.000146819483101392
GRMZM2G462433,0.64516425944334
GRMZM2G108149,10.2872864214712
GRMZM2G348282,0
AC191009.3_FG004,17.6140415705765
GRMZM2G086066,1.57545042604374
joint_Locus_18243andLocus_18243,6.83372751153081
GRMZM2G144841,7.28549113374832
joint_Locus_44967andLocus_44967,3.29570520059642
GRMZM2G013613,0.000263522862823062
joint_Locus_44533andLocus_44533,0.326824573558648
GRMZM2G139952,13.9928668190855
AC233966.1_FG001,1.48919484691849
GRMZM2G139834,6.6001607610338
GRMZM2G093344,1.86946208210736
GRMZM2G093501,0
joint_Locus_77008andLocus_77008,0.214682094632207
GRMZM5G865550,0.0371529849105368
GRMZM2G124593,12.5144952286282
GRMZM2G109515,5.43575162367793
GRMZM2G026490,7.32334632206759
AC191360.3_FG015,0.000393972564612326
GRMZM2G099745,66.7444021868787
GRMZM2G420199,0.0519867198807157
joint_Locus_62278andLocus_62278,0.526673113717694
GRMZM2G460246,0.000826168926441352
GRMZM2G038501,0.0975611817097416
GRMZM2G018022,1.81027191019881
GRMZM2G470419,0.00259721590457256
GRMZM2G126190,163.221208151093
GRMZM2G160460,22.6534775745527
GRMZM2G031586,19.1461478131213
GRMZM2G181158,4.48464663558648
GRMZM2G180458,12.7347006163022
joint_Locus_64028andLocus_64028,5.80651485427435
joint_Locus_55360andLocus_55360,0.00118915367793241
GRMZM2G055446,0.893205119681909
GRMZM2G097286,0.0604522681908549
GRMZM2G007300,38.1562363021869
GRMZM2G138230,10.7285397813121
joint_Locus_47673andLocus_47673,0.461985972763419
GRMZM2G112251,0.283714413121272
joint_Locus_15491andLocus_15491,0.122259868787276
GRMZM2G075956,15.9588783300199
GRMZM2G465226,21.6452428588469
GRMZM2G126447,10.5481433001988
GRMZM2G125004,1.20937468568588
GRMZM2G045268,0
joint_Locus_120891andLocus_120891,0.364799085685885
joint_Locus_140774andLocus_140774,0.315582524850895
GRMZM2G004583,32.6279558648111
GRMZM2G041633,7.69933007952286
joint_Locus_84139andLocus_84139,0.400018326441352
joint_Locus_3985andLocus_3985,17.524110417495
joint_Locus_99251andLocus_99251,0.235120897813121
joint_Locus_3576andLocus_3576,3.38355908548708
GRMZM2G005909,16.6755513518887
joint_Locus_763andLocus_763,1.13985078528827
GRMZM2G312838,9.39464381709742
GRMZM2G455115,4.20934565407555
GRMZM2G008657,4.44414147117296
GRMZM2G045049,8.20362958250497
GRMZM2G166230,0.992079573359841
joint_Locus_1826andLocus_1826,4.611654055666
GRMZM2G424727,0.171245604970179
GRMZM2G137558,16.5109932405567
GRMZM2G703173,0
GRMZM2G073860,9.40375232604374
GRMZM2G009717,4.52561707753479
joint_Locus_9147andLocus_9147,2.8356254612326
joint_Locus_5309andLocus_5309,0.00713111332007952
GRMZM2G095724,11.0466962027833
joint_Locus_62554andLocus_62554,0.671455107952286
GRMZM2G411766,0.147503631013917
GRMZM2G049141,14.2786746719682
AC233953.1_FG003,0.0156868593439364
GRMZM2G052728,0.000263483067594433
GRMZM5G837318,0
AC200057.4_FG007,4.25275210735586
GRMZM2G164489,7.57583757455268
GRMZM2G039370,0.00664044944333996
GRMZM2G472473,0.724932007952286
GRMZM2G000719,6.99525252485089
GRMZM2G090744,2.1361144194831
GRMZM2G170805,27.7308148310139
GRMZM2G058531,2.82120872962227
GRMZM2G168119,13.5939516799205
GRMZM2G363557,0.000465815705765408
GRMZM2G142063,8.44733863439364
GRMZM5G817173,1.47630848310139
joint_Locus_19024andLocus_19024,0.460650303578529
GRMZM2G049378,2.97551032385686
GRMZM2G036534,26.5350954473161
GRMZM2G132994,5.19055654075547
GRMZM2G063550,0.19361217972167
GRMZM2G037177,44.5500222664016
joint_Locus_83592andLocus_83592,0.0875833532803181
GRMZM2G054115,35.4788464811133
GRMZM2G033413,6.91512457256461
GRMZM2G137421,0.272958867395626
GRMZM2G377079,0.887346595427435
joint_Locus_56247andLocus_56247,0.404233305964215
GRMZM2G050939,6.22113707753479
GRMZM2G013908,8.39508942345925
GRMZM2G179693,11.2126352683897
GRMZM2G149288,0.431997404771372
GRMZM2G123544,2.23063420477137
GRMZM2G170734,0.115043240695825
GRMZM2G472945,2.23752176739563
GRMZM2G108501,0.213878191848907
joint_Locus_804andLocus_804,8.58366956262426
AC190812.3_FG006,0.00098418310139165
joint_Locus_42027andLocus_42027,0.352957265506958
GRMZM2G438673,10.7797219880716
GRMZM2G000703,0.000753361312127237
GRMZM2G051852,0.37523667693837
GRMZM2G430646,0.125257908349901
GRMZM2G313110,0.0128580252882704
GRMZM2G157683,136.058703558648
GRMZM2G422670,5.95001686878728
GRMZM2G139878,0.191099915308151
GRMZM2G101559,0.0974176940357853
GRMZM2G163473,21.6289647117296
joint_Locus_22089andLocus_22089,0.894858895228628
GRMZM2G401830,0.755414205367793
GRMZM2G172795,0.456400328031809
joint_Locus_5443andLocus_5443,2.67781726043738
joint_Locus_45434andLocus_45434,0.454777880318091
GRMZM2G035688,0.11576271610338
GRMZM2G171650,4.12273579920477
GRMZM2G059039,16.4382665208748
joint_Locus_47285andLocus_47285,0.0232748933797217
GRMZM2G702170,0
GRMZM2G093139,18.8762425447316
GRMZM5G881902,0.109115282902584
GRMZM5G800734,60.9101003976143
GRMZM2G034623,0.620928502186879
joint_Locus_30017andLocus_30017,0.0718487283101392
GRMZM2G371313,29.7947383101392
GRMZM2G093076,0.362317770576541
GRMZM5G842410,0.220851177624954
GRMZM2G308457,0.00064525407554672
joint_Locus_1243andLocus_1243,1.98807157057654e-08
joint_Locus_51305andLocus_51305,0.69197950749503
joint_Locus_49043andLocus_49043,1.09002877733598
AC186781.4_FG006,0.0101446938369781
GRMZM2G031435,11.6803688667992
GRMZM2G474973,0.0295400934393638
GRMZM2G009223,82.5303821073559
joint_Locus_10242andLocus_10242,0.563906527435388
GRMZM2G319104,0.325696362823062
GRMZM2G024260,1.15697203697813
GRMZM2G042516,18.9768743479125
GRMZM2G170934,11.3791376003976
GRMZM2G027797,0.211083705367793
AC200256.3_FG003,0.00334243445328032
joint_Locus_55605andLocus_55605,0.193170497415507
GRMZM5G822352,2.64786025427435
GRMZM2G064590,24.8638577932406
GRMZM2G703866,0
GRMZM2G088737,7.80816687872763
GRMZM2G058033,0
GRMZM2G465213,0.0168439727634195
AC191264.3_FG002,0.0339950673956262
joint_Locus_6856andLocus_6856,7.67529170974155
GRMZM2G000510,26.4611016898608
GRMZM2G041493,5.04943085367793
AC209784.3_FG007,10.0882059900596
GRMZM5G847362,0.00288918866799205
GRMZM2G466044,2.47344513658052
joint_Locus_51597andLocus_51597,0.136024703737575
GRMZM2G017145,4.25472459244533
GRMZM2G105307,7.79386292246521
GRMZM2G016232,193.101304942346
GRMZM2G116271,0.0051942013916501
GRMZM2G470499,0.174710520735586
GRMZM2G477885,0.029704106361829
joint_Locus_50828andLocus_50828,2.30093665377734
GRMZM2G040828,1.19012741749503
GRMZM2G102347,19.364717554672
GRMZM2G086430,8.55590928628231
AC217293.3_FG007,10.6107063485089
GRMZM2G429972,1.58328296500994
AC200240.3_FG002,0.00737387982107356
GRMZM2G161302,36.413985944334
GRMZM2G125356,0.0032995930417495
GRMZM2G074466,12.3006646520875
GRMZM2G177561,1.6846696
GRMZM2G121418,0.37989307972167
AC194592.2_FG001,0.00076246282306163
GRMZM2G006428,10.4655290854871
AC214438.3_FG002,0.00269348747514911
GRMZM2G029632,3.5820313359841
GRMZM2G097524,0.0621792033797217
GRMZM2G158489,8.49612878727634
GRMZM2G140917,24.5275178926441
joint_Locus_44920andLocus_44920,1.30019058290258
GRMZM2G150014,4.43788850894632
GRMZM2G016640,4.75581053677932
GRMZM2G076029,21.415641055666
GRMZM2G151668,0.587345356063618
GRMZM5G863596,16.889019304175
joint_Locus_68432andLocus_68432,0.282659866799205
GRMZM5G839695,0
GRMZM2G142967,0
GRMZM2G380619,0.00180147598409543
GRMZM5G884270,6.85687133200795
GRMZM2G111066,0.476710364015905
GRMZM2G177391,0.0895301606361829
joint_Locus_77476andLocus_77476,0.451191241013916
GRMZM2G113396,6.12661860039761
AC204710.4_FG003,0.0706878096620278
GRMZM5G860569,0.00411503260437376
GRMZM2G447987,5.03271234592445
GRMZM2G075148,4.27910606361829
GRMZM2G157102,0.685766550298211
GRMZM2G479746,4.2482030499006
GRMZM2G137168,0.0349709246520875
GRMZM2G136887,6.88885320079523
joint_Locus_42281andLocus_42281,0.529683694095427
GRMZM2G348846,0.39948839860835
GRMZM2G032648,2.56478399204771
joint_Locus_395andLocus_395,31.1752150099404
GRMZM2G142776,0.130735907415507
GRMZM2G089193,7.77487091451292
GRMZM2G019207,0.0168895133200795
GRMZM2G118534,0.642183664632207
GRMZM2G149683,0.203356948111332
GRMZM2G090087,28.4662491053678
GRMZM2G039463,0.176423525308151
GRMZM2G352618,11.1596110099404
GRMZM2G702909,0.00499981491053678
joint_Locus_23514andLocus_23514,7.42274374552684
GRMZM2G123820,0.00017217435387674
joint_Locus_18944andLocus_18944,5.38412647514911
GRMZM2G351990,17.5160514234592
GRMZM2G328795,0.803064410337972
GRMZM5G859444,0
GRMZM2G111132,0.49275269582505
GRMZM2G363805,0.00104601184890656
GRMZM2G004140,8.94949500994036
GRMZM2G085035,0.540472654473161
GRMZM2G318633,13.7142865212092
GRMZM2G032225,14.9633775950298
GRMZM2G078926,3.8611672306163
GRMZM2G045294,7.8893337972167
AC198781.3_FG002,0.00384855228628231
GRMZM2G008106,21.4289493836978
GRMZM2G365035,14.9795119880716
GRMZM2G012213,2.20355987276342
GRMZM5G896916,2.26287400198807
GRMZM2G176394,22.141104055666
GRMZM2G421682,0.00354757852882704
GRMZM5G819919,3.72171853874752
GRMZM2G028700,12.1360837574553
AC193500.3_FG003,2.17880003543625
GRMZM2G444029,14.0425456858847
joint_Locus_42218andLocus_42218,0.964092142703777
GRMZM2G311036,26.6139794552684
GRMZM2G401009,2.00805278071571
joint_Locus_13362andLocus_13362,1.13452879335984
GRMZM2G167253,5.34473609940358
GRMZM2G131597,3.76628131212724
joint_Locus_85187andLocus_85187,0.0874130258449304
GRMZM2G103672,2.00405013717694
GRMZM2G168552,328.608508592445
joint_Locus_24800andLocus_24800,0.897158171769384
GRMZM2G391487,0.0123242177534791
GRMZM2G027100,0.140669902982107
GRMZM2G087507,4.138837027833
GRMZM2G106622,5.9368488389662
GRMZM2G351469,19.522754466004
joint_Locus_97278andLocus_97278,0.364361675467197
GRMZM2G140755,0.0389292648111332
GRMZM2G469898,95.702921471173
joint_Locus_37957andLocus_37957,2.07084280616302
GRMZM2G070837,0.056031033777336
GRMZM5G803318,34.6824394831014
AC195214.3_FG007,0.115208520874751
GRMZM2G329484,0.021899025805169
GRMZM2G062777,1.2688998250497
joint_Locus_43199andLocus_43199,0.800103628926441
GRMZM2G148937,4.84990201789264
GRMZM2G154558,1.23995542763419
GRMZM5G879749,4.51032597415507
AC217978.3_FG001,0
GRMZM2G121221,86.5871234592445
joint_Locus_10238andLocus_10238,3.88032087475149
AC194480.3_FG001,0
GRMZM2G366392,59.3120642147117
AC212286.3_FG007,0
GRMZM5G872499,52.5278419483101
AC217358.3_FG007,0.118780022862823
GRMZM5G866918,8.63102942345924
joint_Locus_5238andLocus_5238,3.64693194632207
GRMZM2G101818,45.9507698031809
GRMZM2G122447,0.45539682166998
GRMZM2G093632,0.508230922664016
GRMZM2G430500,0.0729782940357853
joint_Locus_7901andLocus_7901,1.67225446163022
GRMZM2G008341,2.42453280318091e-05
GRMZM2G424020,0
joint_Locus_9937andLocus_9937,3.99661074137177
GRMZM2G412234,12.6863296421471
GRMZM2G445634,14.6679766202783
AC211474.3_FG006,0.875318440516899
GRMZM2G318292,0.654643987525675
GRMZM2G073044,6.37471746918489
joint_Locus_85643andLocus_85643,0.19260303638171
joint_Locus_785andLocus_785,5.1427065805169
GRMZM2G143608,0.212747285089463
joint_Locus_466andLocus_466,5.77864611530815
GRMZM2G061419,33.3439347316103
GRMZM2G323413,0.183332538966203
GRMZM2G377341,78.2765445328032
GRMZM2G070780,10.6641962425447
joint_Locus_91330andLocus_91330,0.102960362823062
joint_Locus_23330andLocus_23330,4.38428972166998
GRMZM2G371651,0.0103451351888668
GRMZM2G092483,1.02736503976143
GRMZM5G844562,147.495050298211
GRMZM2G088305,0.000243888667992048
GRMZM2G122362,3.92043705765408
joint_Locus_111752andLocus_111752,0.300531627833002
GRMZM2G044382,9.01124420675944
GRMZM2G015989,77.5336242544732
joint_Locus_2589andLocus_2589,1.26839257037773
AC203909.3_FG007,0.0145903311530815
GRMZM2G170969,19.9939094194831
GRMZM2G034840,1.11276551888668
GRMZM2G333916,5.62408073558648
GRMZM2G390236,1.33505475387674
GRMZM2G082448,16.2112776540755
GRMZM2G029974,3.57249766600398
joint_Locus_2447andLocus_2447,10.137517554672
GRMZM2G436344,0.000408126222664016
GRMZM2G329334,0
GRMZM2G181227,29.0466460437376
GRMZM2G117405,0.734993042147117
joint_Locus_58977andLocus_58977,2.36407137365805
GRMZM2G110447,0.00316267542743539
GRMZM2G306376,0.127713597415507
GRMZM2G010105,3.71067320079523
GRMZM2G136803,37.3820363817097
GRMZM2G473367,13.990984805169
GRMZM2G701704,0
joint_Locus_75715andLocus_75715,0.152165124850895
GRMZM2G163283,0.234927381709742
GRMZM2G039586,26.7713856858847
GRMZM2G017752,0.000661096421471173
GRMZM2G030494,52.0411739562624
GRMZM2G075668,0.00231628910536779
joint_Locus_74802andLocus_74802,0.564446553081511
GRMZM2G026391,11.1532557057654
GRMZM2G009575,6.9378448111332
GRMZM5G808811,28.051530417495
joint_Locus_18922andLocus_18922,2.05995341153081
GRMZM2G093858,3.36048783300199
AC187096.5_FG001,0
GRMZM2G161335,195.909195626243
GRMZM2G110220,3.5639744473161
GRMZM2G086587,7.87689489065606
GRMZM2G324248,7.58169042544732
AC234575.1_FG003,0.613209420934394
AC190589.2_FG002,0
GRMZM2G061969,45.0652987077535
GRMZM2G018689,10.1801320874751
GRMZM2G025875,0.0532470512922465
GRMZM5G805285,0.192823629403579
GRMZM2G347983,0.000488412524850895
GRMZM2G149428,1018.46296222664
GRMZM2G701109,0.351681240357853
GRMZM2G095895,0.0295990200397614
GRMZM2G138920,0.0935815353081511
joint_Locus_108115andLocus_108115,0.391105755467197
GRMZM2G056896,0
GRMZM2G010433,3.73798096819085
GRMZM2G098884,17.1609601789264
GRMZM2G067183,19.418944333996
GRMZM2G513287,0
GRMZM2G703415,9.91742747514911
GRMZM2G437683,0.589134638170974
GRMZM2G032955,4.35379406163022
GRMZM5G832490,0.022367026640159
GRMZM2G536768,0.186226286083499
GRMZM2G467169,28.6643407554672
GRMZM2G024622,0.268859214512922
GRMZM2G043348,2.92585254274354
joint_Locus_86981andLocus_86981,0.0592001036779324
GRMZM2G106631,0
GRMZM2G106680,6.03090144333996
GRMZM2G113165,0.489959690457256
GRMZM2G047867,19.4158651451292
GRMZM2G054833,0.324858135188867
GRMZM2G168330,186.688230417495
GRMZM2G010065,3.93097548707753
GRMZM2G435380,0.32075596640159
GRMZM2G177915,0.0309933075944334
GRMZM2G405090,7.59600918489066
joint_Locus_45542andLocus_45542,1.1444271761829
AC207397.3_FG001,0
AC198979.4_FG009,0.010174684333996
AC213099.3_FG002,4.44427642743539
GRMZM2G080263,0
GRMZM2G330453,7.99240848906561
GRMZM2G466517,0.195888679324056
GRMZM2G131683,1.29754891650099
GRMZM2G133512,0.398995587475149
joint_Locus_22851andLocus_22851,0.162324551491054
joint_Locus_65994andLocus_65994,0.539094801431412
GRMZM2G019284,14.0769072763419
GRMZM2G158462,38.4238488866799
GRMZM5G801076,17.5279269383698
GRMZM2G140299,2.12001132385686
GRMZM2G449478,0.000633464413518887
GRMZM2G348909,13.8103023260437
GRMZM2G066749,3.54778872763419
GRMZM2G064810,0.139475022862823
AC166636.1_FG008,1.73727560318091
GRMZM2G166348,2.07242184294235
GRMZM5G851215,0
joint_Locus_3837andLocus_3837,1.48240421650099
GRMZM5G837876,0
GRMZM2G329757,0.0293344767395626
AC203847.3_FG009,0.00068754592445328
